id,GEO_ID,GEO_ID_F,NAME,NAICS2017,NAICS2017_F,INDLEVEL,NAICS2017_LABEL,SUBSECTOR,SECTOR,INDGROUP,YEAR,RCPTOT,RCPTOT_S,PAYANN,PAYANN_S,PAYQTR1,PAYQTR1_S,EMP,EMP_S,EMPQ1PW,EMPQ1PW_S,HOURS,HOURS_S,PAYANPW,PAYANPW_S,BENEFIT,BENEFIT_S,BENHEA,BENHEA_S,BENPEB,BENPEB_S,BENPEC,BENPEC_S,BENOTH,BENOTH_S,CSTMTOT,CSTMTOT_S,CSTMPRT,CSTMPRT_S,CSTRSL,CSTRSL_S,CSTFU,CSTFU_S,CSTELEC,CSTELEC_S,CSTCNT,CSTCNT_S,ELECPCH,ELECPCH_S,ELECGEN,ELECGEN_S,ELECSLD,ELECSLD_S,VALADD,VALADD_S,INVTOTB,INVTOTB_S,INVFINB,INVFINB_S,INVWIPB,INVWIPB_S,INVMATB,INVMATB_S,INVTOTE,INVTOTE_S,INVFINE,INVFINE_S,INVWIPE,INVWIPE_S,INVMATE,INVMATE_S,CEXTOT,CEXTOT_S,CEXBLD,CEXBLD_S,CEXMCH,CEXMCH_S,CEXMCHA,CEXMCHA_S,CEXMCHC,CEXMCHC_S,CEXMCHO,CEXMCHO_S,RPTOT,RPTOT_S,RPBLD,RPBLD_S,RPMCH,RPMCH_S,PCHTT,PCHTT_S,PCHTEMP,PCHTEMP_S,PCHCMPQ,PCHCMPQ_S,PCHEXSO,PCHEXSO_S,PCHDAPR,PCHDAPR_S,PCHCSVC,PCHCSVC_S,PCHRPR,PCHRPR_S,PCHRFUS,PCHRFUS_S,PCHADVT,PCHADVT_S,PCHPRTE,PCHPRTE_S,PCHTAX,PCHTAX_S,PCHOEXP,PCHOEXP_S,RCPTOT_IMP,PAYANN_IMP,EMP_IMP
243,0100000US,null,United States,3151,null,4,Apparel knitting mills,315,31,3151,2018,1180860,1.2,314509,1.2,76306,2,10429,1.6,8515,2,16373,1.9,224460,1.6,85313,1.2,41179,2.3,1443,2,3624,1.4,39067,1.3,586720,1.4,459950,1.5,66935,2.3,6388,1.4,23876,0.4,29572,1.6,291282,0.3,0,X,0,X,542895,0.8,261493,0.7,141010,1.3,52223,0.7,68260,0.5,208799,0.8,111148,1.8,30841,1.7,66810,1.1,19573,2.8,2373,3.2,17199,2.8,1821,0.8,595,2.3,14784,3.1,12351,3.4,10746,3.9,1605,0.8,89616,3.1,14010,2.7,853,5.7,748,3,1166,4.9,2027,3.9,7599,2.7,5008,3,4786,10.3,6461,3.1,3748,3.2,43210,3.5,40% to less than 50%,20% to less than 30%,40% to less than 50%
244,0100000US,null,United States,3151,null,4,Apparel knitting mills,315,31,3151,2019,1091018,0.8,299361,0.7,73741,1.4,10032,0.6,8253,0.9,15455,0.7,212830,0.7,76074,1.5,37395,1.8,1622,12.3,2900,3.7,34156,1.4,542280,1.1,423396,1.6,54646,1.6,6849,0.8,23003,1.7,34385,3.6,282494,2.2,0,X,0,X,541809,1.3,216190,1.6,112268,2.5,33068,2.4,70855,1.1,204734,1.5,108111,2,30296,4.5,66328,1.9,48991,31.1,9192,21.2,39799,33.8,2834,5.7,1068,22.9,35897,36.4,12910,0.7,10943,0.7,1967,0.4,97544,9.9,13016,4.2,759,8.9,1140,4.3,1478,11.8,2237,5.6,8857,11.5,5405,9,5860,5.8,8243,24.8,4110,6.9,46438,13.3,50% to less than 60%,20% to less than 30%,60% to less than 70%
245,0100000US,null,United States,31511,null,5,Hosiery and sock mills,315,31,3151,2018,929643,0.5,249107,0.7,59687,0.4,8372,1.2,6799,1.6,13038,0.9,177929,0.8,70776,1.2,35112,2.1,1328,1.1,2991,0.3,31345,1,443091,0.4,363934,0.3,40066,1.5,5802,0.5,22386,0.4,10903,4.2,277254,0.2,0,X,0,X,439298,0.6,218869,0.1,115405,0.1,47569,0.1,55895,0.5,169901,0.6,90275,0.6,25445,0.8,54181,1,15893,2.4,2021,3.2,13872,2.2,1614,0.9,502,2.7,11756,2.4,8094,3.8,6902,4.4,1193,0.8,63311,3.1,5201,1.2,480,1.1,521,0.8,653,4.2,1473,3.2,6175,1.3,4397,3.3,4124,11.7,4762,3.7,2641,3.7,32884,3.3,40% to less than 50%,20% to less than 30%,40% to less than 50%
246,0100000US,null,United States,31511,null,5,Hosiery and sock mills,315,31,3151,2019,859919,0.9,243608,0.8,60560,1.6,8254,0.7,6803,1,12789,0.8,174715,0.8,65593,1.7,33194,2,1588,12.4,2408,4.3,28404,1.6,417655,1.2,338268,1.8,33865,1.7,6313,0.8,21587,1.8,17622,6.9,268859,2.3,0,X,0,X,434742,1.6,175832,1.6,89236,2.7,28212,2.7,58384,1.2,163959,1.6,84742,2.1,25185,5.4,54032,2.3,45062,33.7,7724,22.9,37338,36,2615,6.2,984,24.8,33740,38.7,8824,0.3,7437,0.3,1387,0.4,78839,12.2,4718,11.5,519,12.9,1060,4.6,999,17.3,1745,6.8,7829,13,4949,9.8,5401,6.2,7233,28.2,3112,8.9,41275,15,50% to less than 60%,30% to less than 40%,60% to less than 70%
247,0100000US,null,United States,315110,null,6,Hosiery and sock mills,315,31,3151,2018,929643,0.5,249107,0.7,59687,0.4,8372,1.2,6799,1.6,13038,0.9,177929,0.8,70776,1.2,35112,2.1,1328,1.1,2991,0.3,31345,1,443091,0.4,363934,0.3,40066,1.5,5802,0.5,22386,0.4,10903,4.2,277254,0.2,0,X,0,X,439298,0.6,218869,0.1,115405,0.1,47569,0.1,55895,0.5,169901,0.6,90275,0.6,25445,0.8,54181,1,15893,2.4,2021,3.2,13872,2.2,1614,0.9,502,2.7,11756,2.4,8094,3.8,6902,4.4,1193,0.8,63311,3.1,5201,1.2,480,1.1,521,0.8,653,4.2,1473,3.2,6175,1.3,4397,3.3,4124,11.7,4762,3.7,2641,3.7,32884,3.3,40% to less than 50%,20% to less than 30%,40% to less than 50%
248,0100000US,null,United States,315110,null,6,Hosiery and sock mills,315,31,3151,2019,859919,0.9,243608,0.8,60560,1.6,8254,0.7,6803,1,12789,0.8,174715,0.8,65593,1.7,33194,2,1588,12.4,2408,4.3,28404,1.6,417655,1.2,338268,1.8,33865,1.7,6313,0.8,21587,1.8,17622,6.9,268859,2.3,0,X,0,X,434742,1.6,175832,1.6,89236,2.7,28212,2.7,58384,1.2,163959,1.6,84742,2.1,25185,5.4,54032,2.3,45062,33.7,7724,22.9,37338,36,2615,6.2,984,24.8,33740,38.7,8824,0.3,7437,0.3,1387,0.4,78839,12.2,4718,11.5,519,12.9,1060,4.6,999,17.3,1745,6.8,7829,13,4949,9.8,5401,6.2,7233,28.2,3112,8.9,41275,15,50% to less than 60%,30% to less than 40%,60% to less than 70%
249,0100000US,null,United States,31519,null,5,Other apparel knitting mills,315,31,3151,2018,251217,5.2,65402,5.4,16619,8.8,2057,6.7,1716,7.9,3335,8.7,46531,6.8,14537,4.2,6067,9.9,115,21.8,633,8,7722,5.6,143630,5.5,96016,7.2,26870,5.2,586,14.5,1490,3.1,18669,0.8,14028,5.2,0,X,0,X,103597,3.7,42624,4,25605,7,4654,7.2,12365,1.8,38898,2.9,20874,9.4,5396,8.7,12629,4,3680,11,352,11.2,3328,11,207,1.1,93,1.7,3028,12,4257,6.8,3845,7.4,412,1.9,26305,7.5,8809,4.2,372,13.1,228,9.7,513,9.8,554,11.3,1424,13.4,611,6.5,662,16.1,1700,5.4,1107,6.6,10327,10,50% to less than 60%,10% to less than 20%,40% to less than 50%
250,0100000US,null,United States,31519,null,5,Other apparel knitting mills,315,31,3151,2019,231100,1.9,55752,2,13181,3,1778,1.1,1451,1.1,2666,1.3,38115,1.4,10481,2.7,4201,3.4,34(s),88,492,6.3,5753,1.9,124624,2.1,85128,2.9,20781,3.2,536,4.9,1416,1.7,16763,0.6,13635,3.9,0,X,0,X,107067,1.6,40358,4.6,23032,6.1,4856,4.5,12471,2.3,40776,3.8,23369,4.9,5111,3.5,12297,1.8,3929,20.9,1468(s),55.3,2460,4.7,219,2.8,84,10,2157,5,4086,2,3506,2.2,580,1,18705,3,8298,0.5,241,4.7,80,12.9,478,3.8,493,7.7,1027,5.9,456,7.9,460,10,1010,4.8,999,5.6,5163,5.1,60% to less than 70%,20% to less than 30%,70% to less than 80%
251,0100000US,null,United States,315190,null,6,Other apparel knitting mills,315,31,3151,2018,251217,5.2,65402,5.4,16619,8.8,2057,6.7,1716,7.9,3335,8.7,46531,6.8,14537,4.2,6067,9.9,115,21.8,633,8,7722,5.6,143630,5.5,96016,7.2,26870,5.2,586,14.5,1490,3.1,18669,0.8,14028,5.2,0,X,0,X,103597,3.7,42624,4,25605,7,4654,7.2,12365,1.8,38898,2.9,20874,9.4,5396,8.7,12629,4,3680,11,352,11.2,3328,11,207,1.1,93,1.7,3028,12,4257,6.8,3845,7.4,412,1.9,26305,7.5,8809,4.2,372,13.1,228,9.7,513,9.8,554,11.3,1424,13.4,611,6.5,662,16.1,1700,5.4,1107,6.6,10327,10,50% to less than 60%,10% to less than 20%,40% to less than 50%
252,0100000US,null,United States,315190,null,6,Other apparel knitting mills,315,31,3151,2019,231100,1.9,55752,2,13181,3,1778,1.1,1451,1.1,2666,1.3,38115,1.4,10481,2.7,4201,3.4,34(s),88,492,6.3,5753,1.9,124624,2.1,85128,2.9,20781,3.2,536,4.9,1416,1.7,16763,0.6,13635,3.9,0,X,0,X,107067,1.6,40358,4.6,23032,6.1,4856,4.5,12471,2.3,40776,3.8,23369,4.9,5111,3.5,12297,1.8,3929,20.9,1468(s),55.3,2460,4.7,219,2.8,84,10,2157,5,4086,2,3506,2.2,580,1,18705,3,8298,0.5,241,4.7,80,12.9,478,3.8,493,7.7,1027,5.9,456,7.9,460,10,1010,4.8,999,5.6,5163,5.1,60% to less than 70%,20% to less than 30%,70% to less than 80%
253,0100000US,null,United States,3152,null,4,Cut and sew apparel manufacturing,315,31,3152,2018,7493817,2,1970428,1.4,474078,1.4,60266,1.4,48636,1.4,83355,1.7,1329151,1.4,425578,1.5,163453,1.9,12852,3.1,21131,3,228142,1.5,3236228,2.6,2345585,3.1,352526,14.6,14563,14.2,26362,3.2,497191,9.5,240191,3.2,165,0,0,X,4287427,1.7,1152955,2.5,611788,1.9,160544,4.5,380623,4.3,1208622,2.6,633895,2.2,168275,4.4,406452,3.8,118863,2.4,20225,6.4,98638,2.3,6185,3,8160,7.2,84293,2.4,200289,9.1,188214,9.3,12075,9.5,718448,6.2,79359,14.2,10837,11,11936,7.2,8261,11.4,20051,8,27139,5.7,14697,11.3,67317,7.9,70433,8.8,35456,6,372962,5.6,50% to less than 60%,10% to less than 20%,60% to less than 70%
254,0100000US,null,United States,3152,null,4,Cut and sew apparel manufacturing,315,31,3152,2019,7848193,2.3,1935046,1.6,482125,1.8,55824,2.3,45123,2.6,77967,2.6,1327544,1.8,412100,2.3,153827,2.8,12266,4.4,19844,6.2,226162,3.1,3415183,2.4,2423003,2.1,403507,12.5,10392,4.9,25051,4,553230,3.3,233777,4.2,D,D,0,X,4495705,2.5,1216068,1.7,625906,2.1,178777,3.7,411384,2,1283100,1.8,671915,2.1,195463,5.1,415722,1.8,134963,5.4,23113,17.4,111850,4.7,5534,7.2,12309,14.4,94007,4.9,217050,3.3,202409,3.4,14640,5,789434,8,129437,28.6,10431,6.7,12235,9,8937,7.2,18836,5.2,26202,4.6,12504,6,84353,23.4,70194,6.9,42160,25.1,374146,5.9,50% to less than 60%,10% to less than 20%,50% to less than 60%
255,0100000US,null,United States,31521,null,5,Cut and sew apparel contractors,315,31,3152,2018,1930194,1.6,669030,2.4,157291,2.5,24191,2.8,21088,2.8,34861,3.3,533580,2.4,125995,2.5,43075,3.8,3423,5.4,5509,6.4,73988,2.3,724097,1.8,543434,1.7,31902,10,6829,25.6,9056,6.2,132876,3.4,81711,7.4,D,D,0,X,1204522,1.9,195025,1.9,110911,3.2,33052,1.4,51062,1.5,201955,1.1,106800,1.3,35589,2.8,59566,2.1,43464,4,7904,14.4,35560,3.1,1456,9.4,2554,18.9,31550,2.7,67182,2.6,63092,2.7,4090,8.9,154977,7,21613,16.1,2541,10.7,2594,4.1,1791,6.2,4709,5,7159,5.8,5234,15.2,10086,5.3,12681,4.6,11423,7,75146,10.1,60% to less than 70%,10% to less than 20%,70% to less than 80%
256,0100000US,null,United States,31521,null,5,Cut and sew apparel contractors,315,31,3152,2019,2148161,7.7,659483,4.2,160140,4.5,21357,5.7,18635,5.9,31072,6,532392,4.1,123139,6,36797,6.3,3023,11.8,5362,19.7,77957,8.1,852601,8.8,627705,7.2,79971(s),62.4,3636,13.6,8387,9.1,132902,6.3,74815,9.9,0,X,0,X,1316582,7.4,227955,6.3,120025,7.5,40985,13.4,66945,9.1,256973,5.7,136631,7.1,45401,15.9,74941,6.9,51562,12.9,11168,35.8,40393,11.3,1640,18,3385,25.5,35368,12,69293,9.8,64720,10.2,4573,13.5,252176,23.5,76428(s),48.3,2749,15.1,2578,26.3,2604,17.8,5105,14.8,7684,11.5,4600,14.9,27975(s),70,17976,21,19547(s),53.9,84929,14.2,40% to less than 50%,Less than 10%,50% to less than 60%
257,0100000US,null,United States,315210,null,6,Cut and sew apparel contractors,315,31,3152,2018,1930194,1.6,669030,2.4,157291,2.5,24191,2.8,21088,2.8,34861,3.3,533580,2.4,125995,2.5,43075,3.8,3423,5.4,5509,6.4,73988,2.3,724097,1.8,543434,1.7,31902,10,6829,25.6,9056,6.2,132876,3.4,81711,7.4,D,D,0,X,1204522,1.9,195025,1.9,110911,3.2,33052,1.4,51062,1.5,201955,1.1,106800,1.3,35589,2.8,59566,2.1,43464,4,7904,14.4,35560,3.1,1456,9.4,2554,18.9,31550,2.7,67182,2.6,63092,2.7,4090,8.9,154977,7,21613,16.1,2541,10.7,2594,4.1,1791,6.2,4709,5,7159,5.8,5234,15.2,10086,5.3,12681,4.6,11423,7,75146,10.1,60% to less than 70%,10% to less than 20%,70% to less than 80%
258,0100000US,null,United States,315210,null,6,Cut and sew apparel contractors,315,31,3152,2019,2148161,7.7,659483,4.2,160140,4.5,21357,5.7,18635,5.9,31072,6,532392,4.1,123139,6,36797,6.3,3023,11.8,5362,19.7,77957,8.1,852601,8.8,627705,7.2,79971(s),62.4,3636,13.6,8387,9.1,132902,6.3,74815,9.9,0,X,0,X,1316582,7.4,227955,6.3,120025,7.5,40985,13.4,66945,9.1,256973,5.7,136631,7.1,45401,15.9,74941,6.9,51562,12.9,11168,35.8,40393,11.3,1640,18,3385,25.5,35368,12,69293,9.8,64720,10.2,4573,13.5,252176,23.5,76428(s),48.3,2749,15.1,2578,26.3,2604,17.8,5105,14.8,7684,11.5,4600,14.9,27975(s),70,17976,21,19547(s),53.9,84929,14.2,40% to less than 50%,Less than 10%,50% to less than 60%
259,0100000US,null,United States,31522,null,5,Men's and boys' cut and sew apparel manufacturing,315,31,3152,2018,1556926,0.6,452657,0.5,109122,1,15425,1.4,12643,0.7,22672,1,313013,0.8,117154,1.3,51475,3,6033,1.3,6022,1.2,53625,1.6,657809,0.9,536696,1,33604,1,3561,12.2,7269,2.1,76679,2.3,69260,2.4,0,X,0,X,905229,0.9,299355,1,114179,2,55330,1.1,129846,3,300224,1.2,120526,2.6,55095,2.8,124604,4.9,24235,4.4,3417,7.9,20818,4.2,1671,2.4,1408,6.2,17740,4.5,27963,0.9,25964,0.8,1999,6.6,117519,12.8,8535,4.2,2403,14.4,1865,22.2,1377,3.5,3079,5.6,7923,3.9,2253,3.3,16758,24.6,13609,9.8,5790,5.5,53927,16.4,50% to less than 60%,20% to less than 30%,50% to less than 60%
260,0100000US,null,United States,31522,null,5,Men's and boys' cut and sew apparel manufacturing,315,31,3152,2019,1617964,3.1,437675,1.7,112183,1.6,15300,1.5,12475,1.5,22818,2.2,312793,1.8,114719,3,52107,5.6,5456,5.2,6124,3.5,51031,2.1,755025,2.8,610765,3.2,36997,2.9,3766,2.3,7138,8.4,96358,4.2,74783,8.2,0,X,0,X,866717,3.5,305560,4,120961,6.8,60450,4.7,124149,3.6,311516,4.7,122200,6.4,62989,10.3,126327,3.2,27315,5.2,2771,9.6,24544,4.9,1307,16.6,1729,7.9,21509,4.9,28783,3.3,26951,3.6,1832,6.6,107258,6.2,7414,6.1,2235,7.4,1717,26.6,1938,15.8,3168,6.7,7133,3.5,2223,7,11893,4.1,14976,13.2,5695,4.5,48866,10.5,40% to less than 50%,20% to less than 30%,50% to less than 60%
261,0100000US,null,United States,315220,null,6,Men's and boys' cut and sew apparel manufacturing,315,31,3152,2018,1556926,0.6,452657,0.5,109122,1,15425,1.4,12643,0.7,22672,1,313013,0.8,117154,1.3,51475,3,6033,1.3,6022,1.2,53625,1.6,657809,0.9,536696,1,33604,1,3561,12.2,7269,2.1,76679,2.3,69260,2.4,0,X,0,X,905229,0.9,299355,1,114179,2,55330,1.1,129846,3,300224,1.2,120526,2.6,55095,2.8,124604,4.9,24235,4.4,3417,7.9,20818,4.2,1671,2.4,1408,6.2,17740,4.5,27963,0.9,25964,0.8,1999,6.6,117519,12.8,8535,4.2,2403,14.4,1865,22.2,1377,3.5,3079,5.6,7923,3.9,2253,3.3,16758,24.6,13609,9.8,5790,5.5,53927,16.4,50% to less than 60%,20% to less than 30%,50% to less than 60%
262,0100000US,null,United States,315220,null,6,Men's and boys' cut and sew apparel manufacturing,315,31,3152,2019,1617964,3.1,437675,1.7,112183,1.6,15300,1.5,12475,1.5,22818,2.2,312793,1.8,114719,3,52107,5.6,5456,5.2,6124,3.5,51031,2.1,755025,2.8,610765,3.2,36997,2.9,3766,2.3,7138,8.4,96358,4.2,74783,8.2,0,X,0,X,866717,3.5,305560,4,120961,6.8,60450,4.7,124149,3.6,311516,4.7,122200,6.4,62989,10.3,126327,3.2,27315,5.2,2771,9.6,24544,4.9,1307,16.6,1729,7.9,21509,4.9,28783,3.3,26951,3.6,1832,6.6,107258,6.2,7414,6.1,2235,7.4,1717,26.6,1938,15.8,3168,6.7,7133,3.5,2223,7,11893,4.1,14976,13.2,5695,4.5,48866,10.5,40% to less than 50%,20% to less than 30%,50% to less than 60%
263,0100000US,null,United States,31524,null,5,"Women's, girls', and infants' cut and sew apparel manufacturing",315,31,3152,2018,2839408,5,584991,3.6,142247,3.4,13283,3.3,9451,2.7,15983,4.4,336323,3.9,126313,3.6,44416,4.4,2418,9.7,6549,5.7,72930,3.6,1410449,5.9,941611,7.5,217597,23.5,3040,32.9,5466,10,242735,19.2,44044,7.6,D,D,0,X,1454118,4.4,402214,6.8,228962,4.2,59240,11,114012,13.3,440738,6.9,250529,5.4,62833,11,127377,10.6,40165,4.9,7715,7,32450,5.3,2425,4.7,2691,11.1,27333,5.8,85105,21.3,80297,21.6,4808,22.3,321787,12.3,39778,26.8,4605,24,4864,15.1,3349,27.4,9501,16.6,8424,16.8,5880,24.6,32147,9.4,35527,16.9,12071,16,165641,9.9,40% to less than 50%,10% to less than 20%,60% to less than 70%
264,0100000US,null,United States,31524,null,5,"Women's, girls', and infants' cut and sew apparel manufacturing",315,31,3152,2019,2952721,1.9,577712,1.8,144666,2.2,11971,1.9,8579,2.3,15265,2.4,333773,2.1,120553,3.1,42513,3.9,2913,7.5,6106,7.8,69021,3.6,1382206,1.8,871820,1.8,224943,3.8,2049,1.7,5093,4.7,278302,5.5,40956,5.8,D,D,0,X,1594123,2.6,420109,1.7,230260,2,61702,3.7,128147,2.5,458926,1.9,246299,2.5,69271,3,143356,1.9,39625,3.2,7982,2.5,31644,3.5,2118,6,3182,7.1,26343,3.6,100812,1.6,94128,1.6,6684,2.6,310303,6.8,32700,8.1,3352,8.2,5835,12,2812,11.1,7862,7.2,7332,8.2,4312,5,34252,6.7,29050,7.5,10336,6,172459,10,60% to less than 70%,10% to less than 20%,60% to less than 70%
265,0100000US,null,United States,315240,null,6,"Women's, girls', and infants' cut and sew apparel manufacturing",315,31,3152,2018,2839408,5,584991,3.6,142247,3.4,13283,3.3,9451,2.7,15983,4.4,336323,3.9,126313,3.6,44416,4.4,2418,9.7,6549,5.7,72930,3.6,1410449,5.9,941611,7.5,217597,23.5,3040,32.9,5466,10,242735,19.2,44044,7.6,D,D,0,X,1454118,4.4,402214,6.8,228962,4.2,59240,11,114012,13.3,440738,6.9,250529,5.4,62833,11,127377,10.6,40165,4.9,7715,7,32450,5.3,2425,4.7,2691,11.1,27333,5.8,85105,21.3,80297,21.6,4808,22.3,321787,12.3,39778,26.8,4605,24,4864,15.1,3349,27.4,9501,16.6,8424,16.8,5880,24.6,32147,9.4,35527,16.9,12071,16,165641,9.9,40% to less than 50%,10% to less than 20%,60% to less than 70%
266,0100000US,null,United States,315240,null,6,"Women's, girls', and infants' cut and sew apparel manufacturing",315,31,3152,2019,2952721,1.9,577712,1.8,144666,2.2,11971,1.9,8579,2.3,15265,2.4,333773,2.1,120553,3.1,42513,3.9,2913,7.5,6106,7.8,69021,3.6,1382206,1.8,871820,1.8,224943,3.8,2049,1.7,5093,4.7,278302,5.5,40956,5.8,D,D,0,X,1594123,2.6,420109,1.7,230260,2,61702,3.7,128147,2.5,458926,1.9,246299,2.5,69271,3,143356,1.9,39625,3.2,7982,2.5,31644,3.5,2118,6,3182,7.1,26343,3.6,100812,1.6,94128,1.6,6684,2.6,310303,6.8,32700,8.1,3352,8.2,5835,12,2812,11.1,7862,7.2,7332,8.2,4312,5,34252,6.7,29050,7.5,10336,6,172459,10,60% to less than 70%,10% to less than 20%,60% to less than 70%
267,0100000US,null,United States,31528,null,5,Other cut and sew apparel manufacturing,315,31,3152,2018,1167290,2.4,263750,2.7,65418,2.9,7367,2.8,5454,3.2,9839,4.2,146235,3.8,56116,4.3,24487,4.7,978,26.5,3051,11.8,27600,4.2,443873,1.8,323845,1.4,69423,2.6,1134,4.2,4571,5,44901,6.8,45176,6,0,X,0,X,723557,2.8,256362,2.6,157736,2.9,12922,23.2,85703,5.5,265704,2.6,156040,1.8,14759,12.1,94905,3.8,10999,5.7,1189,7.8,9810,5.4,633,0,1507,7.7,7671,6.5,20039,2.6,18861,2.5,1178,4.1,124166,5.5,9433,4.2,1289,3.4,2613,2.7,1743,10.5,2761,4.9,3633,8.7,1330,4.7,8326,16.1,8617,5.8,6173,2.2,78248,6.3,40% to less than 50%,10% to less than 20%,50% to less than 60%
268,0100000US,null,United States,31528,null,5,Other cut and sew apparel manufacturing,315,31,3152,2019,1129347,1.5,260176,3.8,65136,3.8,7196,3.6,5434,4,8812,4.9,148585,3.9,53689,4.9,22410,6.4,876,20.8,2251,15.9,28153,4,425351,1,312712,0.9,61597,1.6,942,7.1,4433,2.6,45668,2.7,43222,1.7,0,X,0,X,718282,2.3,262444,1.6,154661,1.6,15641,3.4,92142,2.1,255685,1.7,166786,1.7,17802,2.7,71097,2.3,16461,13.1,1193,3.2,15268,14.1,468,19.1,4013,37.8,10786,9.8,18162,6.7,16610,7.3,1552,22.1,119698,4.3,12895,5.3,2094,21.7,2105,12.3,1582,7.1,2701,5.6,4053,12.5,1369,7.9,10233,5.9,8191,5.9,6583,3.5,67892,4.8,40% to less than 50%,10% to less than 20%,40% to less than 50%
269,0100000US,null,United States,315280,null,6,Other cut and sew apparel manufacturing,315,31,3152,2018,1167290,2.4,263750,2.7,65418,2.9,7367,2.8,5454,3.2,9839,4.2,146235,3.8,56116,4.3,24487,4.7,978,26.5,3051,11.8,27600,4.2,443873,1.8,323845,1.4,69423,2.6,1134,4.2,4571,5,44901,6.8,45176,6,0,X,0,X,723557,2.8,256362,2.6,157736,2.9,12922,23.2,85703,5.5,265704,2.6,156040,1.8,14759,12.1,94905,3.8,10999,5.7,1189,7.8,9810,5.4,633,0,1507,7.7,7671,6.5,20039,2.6,18861,2.5,1178,4.1,124166,5.5,9433,4.2,1289,3.4,2613,2.7,1743,10.5,2761,4.9,3633,8.7,1330,4.7,8326,16.1,8617,5.8,6173,2.2,78248,6.3,40% to less than 50%,10% to less than 20%,50% to less than 60%
270,0100000US,null,United States,315280,null,6,Other cut and sew apparel manufacturing,315,31,3152,2019,1129347,1.5,260176,3.8,65136,3.8,7196,3.6,5434,4,8812,4.9,148585,3.9,53689,4.9,22410,6.4,876,20.8,2251,15.9,28153,4,425351,1,312712,0.9,61597,1.6,942,7.1,4433,2.6,45668,2.7,43222,1.7,0,X,0,X,718282,2.3,262444,1.6,154661,1.6,15641,3.4,92142,2.1,255685,1.7,166786,1.7,17802,2.7,71097,2.3,16461,13.1,1193,3.2,15268,14.1,468,19.1,4013,37.8,10786,9.8,18162,6.7,16610,7.3,1552,22.1,119698,4.3,12895,5.3,2094,21.7,2105,12.3,1582,7.1,2701,5.6,4053,12.5,1369,7.9,10233,5.9,8191,5.9,6583,3.5,67892,4.8,40% to less than 50%,10% to less than 20%,40% to less than 50%
271,0100000US,null,United States,3159,null,4,Apparel accessories and other apparel manufacturing,315,31,3159,2018,1065631,0.4,241815,0.7,60151,1.4,7830,0.5,5951,0.6,10610,1.3,145137,1.3,52203,0.6,23350,0.9,1366,1.1,2434,2.2,25052,0.5,468579,0.5,377330,0.7,66710,0.1,2269,0.6,5681,0.3,16588,8.1,58168,6,0,X,0,X,600585,0.9,215207,1.6,117762,2.8,20733,7.3,76713,1.6,231023,0.6,116753,1.1,25275,1.2,88996,1.8,14442,4.7,1199,1.7,13243,5.1,1356,19.7,1476,25.2,10411,3.2,19177,0.7,17911,0.7,1266,0.9,89916,3.1,13519,8.4,1636,5.9,1352,4.9,881,9.4,2388,5.9,3999,4.9,1485,6.1,12030,7.9,6847,4.7,3535,11.5,42245,2.1,60% to less than 70%,20% to less than 30%,60% to less than 70%
272,0100000US,null,United States,3159,null,4,Apparel accessories and other apparel manufacturing,315,31,3159,2019,1031472,2.6,243231,4.4,56791,3.1,7882,4.3,5938,4.1,10679,5.1,144794,5,49733,3.2,20944,1.8,1447,5.2,1953,8.8,25389,6,455603,3.3,367642,4,64361,0.7,2305,2.1,5355,2.2,15940,1,58521,2.4,0,X,0,X,578033,2.9,229855,2.1,119309,2.4,24103,5.6,86443,2,241381,2.3,124024,3.1,21553,7.2,95804,2.7,14844,4.4,2173,4.8,12671,4.4,767,4.7,446,4.5,11458,4.4,20189,2.9,18775,2.9,1414,3.8,112036,15.3,13035,1.3,1637,1.8,1248,4.9,1058,19.3,6481(s),46.5,3714,3,1671,7,12379,2.7,7447,11.3,4076,18.4,59289,25.5,70% to less than 80%,20% to less than 30%,70% to less than 80%
273,0100000US,null,United States,31599,null,5,Apparel accessories and other apparel manufacturing,315,31,3159,2018,1065631,0.4,241815,0.7,60151,1.4,7830,0.5,5951,0.6,10610,1.3,145137,1.3,52203,0.6,23350,0.9,1366,1.1,2434,2.2,25052,0.5,468579,0.5,377330,0.7,66710,0.1,2269,0.6,5681,0.3,16588,8.1,58168,6,0,X,0,X,600585,0.9,215207,1.6,117762,2.8,20733,7.3,76713,1.6,231023,0.6,116753,1.1,25275,1.2,88996,1.8,14442,4.7,1199,1.7,13243,5.1,1356,19.7,1476,25.2,10411,3.2,19177,0.7,17911,0.7,1266,0.9,89916,3.1,13519,8.4,1636,5.9,1352,4.9,881,9.4,2388,5.9,3999,4.9,1485,6.1,12030,7.9,6847,4.7,3535,11.5,42245,2.1,60% to less than 70%,20% to less than 30%,60% to less than 70%
